216

Ar	-1.9003757542718274	-1.0963575251361914	-0.7753741072176804	2.9971773075401935
Ar	-1.5203794621986175	-1.0971479659626462	-0.774646124442687	6.14604237885301
Ar	-1.1398052891115318	-1.0969038486638523	-0.7761835860937415	1.5175205923371657
Ar	-0.7596283328533381	-1.0965062748045893	-0.7759745542459427	2.2041508780533823
Ar	-0.37965304736153277	-1.0968017934584893	-0.7766975280219076	5.995084197861271
Ar	0.0008428779653766949	-1.0973321451032718	-0.7753243108242289	4.826533746956008
Ar	-1.7100164671599065	-0.7681690483757536	-0.7747615873948492	4.573919096087271
Ar	-1.3306730767173147	-0.7669271808255397	-0.7753347589283462	7.33271359959105
Ar	-0.9494520474346538	-0.7670157195323013	-0.7754552752796473	5.436431064207836
Ar	-0.5691890346267812	-0.7686957894585505	-0.7760899996494912	7.52026583509363
Ar	-0.18968367098643685	-0.7676759200972684	-0.7752931785349023	1.4184036563666305
Ar	0.19036747020524689	-0.7686431754166295	-0.7759579371290283	4.02499696775061
Ar	-1.519769120417565	-0.4384128183524994	-0.7758153593872604	1.0663473407052453
Ar	-1.1403268045547252	-0.4386986550820153	-0.7757697948178777	0.6193271440190788
Ar	-0.7594243486245128	-0.4384936700190739	-0.7751780573471126	3.3053253397153455
Ar	-0.3804703594711981	-0.43910973699194067	-0.7752183845573903	2.659167851167229
Ar	0.0001774580424354628	-0.43913271838004053	-0.7759055419162872	1.0295969695320204
Ar	0.3798086228594914	-0.4383714578137621	-0.7761614629990821	2.241104326958183
Ar	-1.3306264365452527	-0.11008831640707772	-0.7757570737156815	2.764147135080976
Ar	-0.949702073043354	-0.10929319567640786	-0.7753592006307183	1.7466451678174544
Ar	-0.5708718396115036	-0.110586468963614	-0.775434578575713	8.041164721389041
Ar	-0.1896451392800084	-0.10985505521639488	-0.7763851191923041	3.2957019559997276
Ar	0.19047270443125003	-0.1095414957350717	-0.7761209669420199	2.2436521768530504
Ar	0.5706480031733914	-0.10936494536569398	-0.7750316037656425	4.699118451708458
Ar	-1.1396576155534448	0.21973523032180314	-0.7759398432351081	1.530252062980621
Ar	-0.7607182170150842	0.21900409887999456	-0.7753791112783306	3.764136692860183
