0.86	-669.2932449798378	-672.5660747134237	2.1004924082380745	0.0
0.88	-669.2932503801476	-672.8697832817833	2.2954082000068667	0.0
0.9	-669.2932564242084	-673.1950820577089	2.5041801097476015	0.0
0.92	-669.2932630294767	-673.5318447440918	2.7203091630100555	0.0
0.9400000000000001	-669.2932699856201	-673.8690016267022	2.9366909850507343	0.0
0.96	-669.2932769549418	-674.1948729807285	3.14582977988715	0.0
0.98	-669.2932835070857	-674.4977003643081	3.3401792906361263	0.0
1.0	-669.2932891799275	-674.7663230952726	3.512576921200244	0.0
1.02	-669.2932935511683	-674.9909070849232	3.656711453673385	0.0
1.04	-669.2932963037925	-675.1636159353776	3.7675537146153775	0.0
1.06	-669.2932972712325	-675.2791228195049	3.841685069087773	0.0
1.08	-669.2932964545435	-675.3348918874383	3.8774780154961084	0.0
1.1	-669.2932940112363	-675.331200381072	3.8751103857750206	0.0
1.12	-669.2932902214378	-675.2709161381914	3.8364225699180357	0.0
1.1400000000000001	-669.293285441557	-675.1590801663133	3.7646496428439336	0.0
1.16	-669.2932800548141	-675.0023647077945	3.664073583942527	0.0
1.18	-669.2932744280262	-674.8084824172595	3.539644116635895	0.0
1.2	-669.2932688793964	-674.5856143361239	3.396611604799039	0.0
1.22	-669.2932636596352	-674.3419078528268	3.240204857242954	0.0
1.24	-669.2932589455578	-674.0850758597591	3.07537387193018	0.0
1.26	-669.2932548433113	-673.8221091971744	2.9066052812599317	0.0
1.28	-669.2932513981139	-673.5590991222705	2.73780840699986	0.0
1.3	-669.2932486067306	-673.3011562947821	2.5722632574739253	0.0
1.32	-669.2932464304389	-673.0524076225563	2.4126184947404323	0.0
1.34	-669.2932448063336	-672.8160513177065	2.260926762212869	0.0
1.36	-669.2932436565382	-672.5944522678436	2.1187058877211142	0.0
1.3800000000000001	-669.293242895341	-672.3892628492107	1.9870164164426454	0.0
1.4000000000000001	-669.2932424346878	-672.2015573628292	1.8665478880971913	0.0
1.42	-669.2932421891453	-672.0319705437375	1.7577077285790317	0.0
1.44	-669.2932420807394	-671.8808317502932	1.660707369148012	0.0
1.46	-669.2932420442439	-671.7482866372492	1.5756403324542456	0.0
1.48	-669.2932420324855	-671.6343978862533	1.5025468776688438	0.0
1.5	-669.2932420211187	-671.5392166848337	1.4414598724203957	0.0
1.52	-669.2932420115949	-671.4628179140067	1.3924273741912525	0.0
1.54	-669.293242030923	-671.4052950207135	1.355509339616888	0.0
1.56	-669.2932421274082	-671.366715445984	1.3307490211477315	0.0
1.58	-669.2932423621263	-671.3470437347041	1.318123624598715	0.0
1.6	-669.2932427968534	-671.3460458759163	1.3174829227840246	0.0
1.62	-669.2932434808372	-671.3631933622091	1.3284876896089792	0.0
1.6400000000000001	-669.2932444389011	-671.3975872646498	1.3505609792210105	0.0
1.6600000000000001	-669.293245663764	-671.4479202550377	1.3828637569346278	0.0
1.68	-669.2932471145625	-671.5124880299005	1.424302232066084	0.0
1.7	-669.2932487218467	-671.589252315513	1.4735682911617463	0.0
1.72	-669.293250397886	-671.6759477873857	1.529208111993377	0.0
1.74	-669.2932520498861	-671.7702172147441	1.5897088904022294	0.0
1.76	-669.2932535934032	-671.869754668852	1.6535907423658607	0.0
1.78	-669.2932549636332	-671.9724362442279	1.7194905932416444	0.0
1.8	-669.2932561233085	-672.0764208003379	1.7862268284183547	0.0
1.82	-669.2932570663064	-672.1802084970457	1.8528368588779853	0.0
1.84	-669.2932578169922	-672.2826512694846	1.9185838443593415	0.0
1.86	-669.2932584246632	-672.3829163646207	1.9829332947981646	0.0
1.8800000000000001	-669.2932589530125	-672.480411606661	2.0455051126505333	0.0
1.9000000000000001	-669.2932594649037	-672.5746889006014	2.106011671526746	0.0
1.92	-669.2932600047762	-672.6653493367415	2.1641969238445515	0.0
1.94	-669.2932605828761	-672.7519765858857	2.2197936641858496	0.0
1.96	-669.2932611668294	-672.8341220670121	2.2725140153598966	0.0
1.98	-669.2932616854602	-672.9113538176177	2.322080790795109	0.0
2.0	-669.2932620467182	-672.9833622888107	2.368295382008805	0.0
2.02	-669.2932621659975	-673.0500953986558	2.4111244172696784	0.0
2.04	-669.2932619965326	-673.111879796645	2.4507775692658558	0.0
2.06	-669.2932615509814	-673.1694828430855	2.487747319441035	0.0
2.08	-669.293260905136	-673.2240836805134	2.5227903893317336	0.0
2.1	-669.2932601817032	-673.2771486381215	2.556847785908281	0.0
2.12	-669.293259520136	-673.3302362373134	2.590919674080993	0.0
2.14	-669.2932590449998	-673.3847777502132	2.6259245601048384	0.0
2.16	-669.2932588454497	-673.4418814812465	2.6625736932510025	0.0
2.18	-669.2932589726607	-673.5021921855739	2.701280842623747	0.0
2.2	-669.293259451886	-673.5658104562551	2.7421105523427984	0.0
2.22	-669.2932602980275	-673.6322549145023	2.7847538653668877	0.0
2.24	-669.2932615215512	-673.7004445033657	2.8285169558376255	0.0
2.2600000000000002	-669.293263117678	-673.7686917542981	2.8723168145174958	0.0
2.2800000000000002	-669.2932650415057	-673.8347223115017	2.914693795424563	0.0
2.3000000000000003	-669.2932671810828	-673.8957564309901	2.9538639389698003	0.0
2.32	-669.2932693444524	-673.9486908989212	2.9878357349178284	0.0
2.34	-669.2932712729839	-673.9903990713487	3.014602678453188	0.0
2.36	-669.2932726843713	-674.0181274942817	3.0323977921606304	0.0
2.38	-669.2932733372163	-674.0299234854461	3.0399680052818576	0.0
2.4	-669.2932730996843	-674.0249961879339	3.036805832811605	0.0
2.42	-669.2932720001918	-674.0039082072176	3.023272335034589	0.0
2.44	-669.2932702406431	-673.9685226418219	3.000563113472172	0.0
2.46	-669.2932681610183	-673.9216875923073	2.970505852411734	0.0
2.48	-669.293266158321	-673.8667135303605	2.935224947959543	0.0
2.5	-669.2932645780403	-673.8067673034265	2.896752651671835	0.0
2.52	-669.2932636089198	-673.7443468560665	2.856692015818161	0.0
2.54	-669.2932632161323	-673.6809945578526	2.8160329509637063	0.0
2.56	-669.2932631410874	-673.6173481093265	2.7751848973856466	0.0
2.58	-669.2932629777367	-673.5535273670688	2.734225039282484	0.0
2.6	-669.2932623090223	-673.4897412515985	2.6932877288896138	0.0
2.62	-669.2932608624963	-673.4269097924158	2.6529636132656713	0.0
2.64	-669.2932586306546	-673.3670689240473	2.6145593539624286	0.0
2.66	-669.2932559070608	-673.3133794298905	2.580103343974119	0.0
2.68	-669.29325321762	-673.269686688157	2.552063198098341	0.0
2.7	-669.2932511675201	-673.2397330889906	2.532840382813011	0.0
2.72	-669.2932502597189	-673.2262499862813	2.5241875501403936	0.0
2.74	-669.293250752218	-673.2301989926943	2.5267216946498596	0.0
2.7600000000000002	-669.2932526001142	-673.250377475558	2.53967099908149	0.0
2.7800000000000002	-669.29325548863	-673.2834798143217	2.5609141280010674	0.0
2.8000000000000003	-669.2932589274344	-673.3245715844974	2.5872844971122446	0.0
2.82	-669.2932623634941	-673.3678400397906	2.61505185803224	0.0
2.84	-669.2932652787334	-673.4074520525244	2.640472859232041	0.0
2.86	-669.293267258516	-673.4383685048861	2.6603136759695167	0.0
2.88	-669.2932680323951	-673.457005067501	2.6722740698633842	0.0
2.9	-669.2932674945789	-673.461670640093	2.6752687656728718	0.0
2.92	-669.2932657089051	-673.4527472979801	2.669542937232202	0.0
2.94	-669.2932628991016	-673.4326014951566	2.6566152241027408	0.0
2.96	-669.2932594224496	-673.4052412512061	2.639057732053908	0.0
2.98	-669.2932557265897	-673.375761021013	2.6201397798143793	0.0
3.0	-669.2932522930934	-673.3496426982066	2.6033793213722864	0.0
3.02	-669.2932495757834	-673.3320017545267	2.5920591600437817	0.0
3.04	-669.2932479448502	-673.3268753792072	2.588770114308546	0.0
3.06	-669.2932476462884	-673.3366409548826	2.595037823405817	0.0
3.08	-669.293248783274	-673.3616293525921	2.6110745731684624	0.0
3.1	-669.2932513195958	-673.3999640957961	2.6356760697635586	0.0
3.12	-669.293255100798	-673.4476228965941	2.6662609198851785	0.0
3.14	-669.2932598839992	-673.4986906002689	2.699032950674463	0.0
3.16	-669.2932653681388	-673.5457574897439	2.729236820925813	0.0
3.18	-669.2932712170012	-673.5804153597355	2.75147638522862	0.0
3.2	-669.2932770713401	-673.5938132412343	2.760071348508172	0.0
3.22	-669.2932825497269	-673.5772503828556	2.7494378391520367	0.0
3.24	-669.2932872411978	-673.5228005711849	2.7144891006736334	0.0
3.2600000000000002	-669.2932906970053	-673.423973456868	2.651059934127685	0.0
3.2800000000000002	-669.2932924330318	-673.2764191840155	2.556358925621308	0.0
3.3000000000000003	-669.2932919589547	-673.0786655915265	2.4294415612173506	0.0
3.3200000000000003	-669.2932888509943	-672.8328368180718	2.271671378790254	0.0
3.34	-669.2932828758843	-672.5452386295584	2.0870955498911212	0.0
3.36	-669.2932741500921	-672.2266239971473	1.882615224744583	0.0
3.38	-669.2932632809609	-671.8919085546671	1.6678028230766173	0.0
3.4	-669.2932514045913	-671.5591422689275	1.4542420308615873	0.0
3.42	-669.2932400409359	-671.247703162574	1.2543686300124381	0.0
3.44	-669.2932307546987	-670.9759474793126	1.0799625990301742	0.0
3.46	-669.2932247238323	-670.7588267352144	0.9406190205420324	0.0
3.48	-669.2932224027037	-670.6061057292204	0.8426046219120349	0.0
3.5	-669.2932234456421	-670.5216708261416	0.7884138823904329	0.0
3.52	-669.2932269219472	-670.5040394181933	0.7770958660224082	0.0
3.54	-669.2932316985275	-670.547759061728	0.8051519378743901	0.0
3.56	-669.2932367999304	-670.645137103885	0.8676456022171214	0.0
3.58	-669.2932416093437	-670.7877649748401	0.9591806597650462	0.0
3.6	-669.2932458859968	-670.9675246757571	1.0745471574875227	0.0
3.62	-669.2932496606268	-671.1770322030757	1.209006044090765	0.0
3.64	-669.2932530934285	-671.4096582748591	1.3583025632928167	0.0
3.66	-669.2932563548635	-671.6593319805434	1.518540313312416	0.0
3.68	-669.2932595522341	-671.9203079754984	1.686031880153642	0.0
3.7	-669.2932627001184	-672.1870140200737	1.8572010075926186	0.0
3.72	-669.2932657230353	-672.4540309005383	2.0285697087865313	0.0
3.74	-669.2932684802972	-672.7162062366999	2.1968312917145187	0.0
3.7600000000000002	-669.2932708061167	-672.9688675766582	2.3589870970182334	0.0
3.7800000000000002	-669.2932725583122	-673.2080751153347	2.5125086607445266	0.0
3.8000000000000003	-669.293273666456	-673.4308402231769	2.6554779345180552	0.0
3.8200000000000003	-669.2932741676917	-673.6352363836373	2.7866584618985373	0.0
3.84	-669.2932742183103	-673.8203478795955	2.905462438049032	0.0
3.86	-669.2932740740181	-673.9860381418101	3.011802049124474	0.0
3.88	-669.2932740397863	-674.1325670321102	3.1058438779455138	0.0
3.9	-669.2932744000614	-674.2601319620303	3.1877144400923565	0.0
3.92	-669.2932753470885	-674.3684375486326	3.257224036289854	0.0
3.94	-669.2932769270137	-674.4564017944889	3.3136782141838337	0.0
3.96	-669.2932790202753	-674.5220802186453	3.355829088404302	0.0
3.98	-669.2932813638645	-674.5628384058468	3.381986067858737	0.0
4.0	-669.2932836121164	-674.5757408656583	3.3902653853457805	0.0
4.0200000000000005	-669.2932854215982	-674.5580665471024	3.3789208988394535	0.0
4.04	-669.2932865379581	-674.5078252447757	3.346675463661532	0.0
4.0600000000000005	-669.2932868576027	-674.4241469541893	3.2929707799994112	0.0
4.08	-669.2932864405664	-674.307453586714	3.218077590788707	0.0
4.1	-669.2932854599042	-674.1593953535955	3.1230548856422784	0.0
4.12	-669.2932840923759	-673.9826267179993	3.009606177696556	0.0
4.14	-669.2932823796225	-673.7805807988709	2.8799348057751524	0.0
4.16	-669.2932801140765	-673.5574395617843	2.7367248761863032	0.0
4.18	-669.2932768169336	-673.318454755804	2.5833472531860378	0.0
